,Sentence #,Word,POS,Tag
7312,,Из,ADP,O
7313,,положительного,ADJ,O
7314,,только,PART,O
7315,,интерьер,NOUN,B-Interior
7316,,.,PUNCT,O
7317,,Но,CCONJ,O
7318,,очень,ADV,O
7319,,не,PART,O
7320,,удобная,ADJ,O
7321,,мебель,NOUN,B-Interior
7322,,.,PUNCT,O
7323,,В,ADP,O
7324,,общем,ADJ,O
7325,,",",PUNCT,O
7326,,в,ADP,O
7327,,это,DET,O
7328,,заведение,NOUN,B-Whole
7329,,мы,PRON,O
7330,,больше,ADV,O
7331,,не,PART,O
7332,,пойдем,VERB,O
7333,,.,PUNCT,O
7334,Sentence: 43,Заезжали,VERB,O
7335,,поужинать,VERB,B-Food
7336,,с,ADP,O
7337,,подругой,NOUN,O
7338,,пару,NOUN,O
7339,,недель,NOUN,O
7340,,назад,ADV,O
7341,,.,PUNCT,O
7342,,Столик,NOUN,B-Service
7343,,не,PART,I-Service
7344,,заказывали,VERB,I-Service
7345,,.,PUNCT,O
7346,,Про,ADP,O
7347,,сервис,NOUN,B-Service
7348,,ничего,PRON,O
7349,,негативного,ADJ,O
7350,,не,PART,O
7351,,скажешь,VERB,O
7352,,-,PUNCT,O
7353,,быстро,ADV,O
7354,,подходят,VERB,O
7355,,",",PUNCT,O
7356,,все,PRON,O
7357,,улябаются,VERB,O
7358,,",",PUNCT,O
7359,,подходят,VERB,O
7360,,спрашивают,VERB,O
7361,,",",PUNCT,O
7362,,всё,PART,O
7363,,ли,PART,O
7364,,нравится,VERB,O
7365,,.,PUNCT,O
7366,,Приятно,ADJ,O
7367,,.,PUNCT,O
7368,,Интерьер,NOUN,B-Interior
7369,,на,ADP,O
7370,,любителя,NOUN,O
7371,,",",PUNCT,O
7372,,но,CCONJ,O
7373,,мило,ADJ,O
7374,,и,PART,O
7375,,удобно,ADJ,O
7376,,.,PUNCT,O
7377,,Еда,NOUN,B-Food
7378,,хорошая,ADJ,O
7379,,.,PUNCT,O
7380,,Вкусно,ADJ,O
7381,,",",PUNCT,O
7382,,не,PART,O
7383,,так,ADV,O
7384,,дорого,ADJ,O
7385,,.,PUNCT,O
7386,,Подача,NOUN,B-Service
7387,,плова,NOUN,B-Food
7388,,-,PUNCT,O
7389,,оригинальная,ADJ,O
7390,,",",PUNCT,O
7391,,но,CCONJ,O
7392,,.,PUNCT,O
7393,,.,PUNCT,O
7394,,.,PUNCT,O
7395,,Мне,PRON,O
7396,,лично,ADV,O
7397,,это,PRON,O
7398,,не,PART,O
7399,,понравилось,VERB,O
7400,,",",PUNCT,O
7401,,хотя,SCONJ,O
7402,,идея,NOUN,O
7403,,конечно,ADV,O
7404,,не,PART,O
7405,,плохая,ADJ,O
7406,,.,PUNCT,O
7407,,Девушкам,NOUN,O
7408,,явно,ADV,O
7409,,нравится,VERB,O
7410,,.,PUNCT,O
7411,,Я,PRON,O
7412,,лично,ADV,O
7413,,ожидал,VERB,O
7414,,чуть,ADV,O
7415,,боьше,ADV,O
7416,,блюд,NOUN,B-Food
7417,,из,ADP,I-Food
7418,,мяса,NOUN,I-Food
7419,,в,ADP,O
7420,,таком,DET,O
7421,,ресторане,NOUN,B-Whole
7422,,на,ADP,O
7423,,мангале,NOUN,O
7424,,.,PUNCT,O
7425,,С,ADP,O
7426,,другой,ADJ,O
7427,,стороны,NOUN,O
7428,,по,ADP,O
7429,,одному,NUM,O
7430,,шашлыку,NOUN,B-Food
7431,,есть,VERB,O
7432,,из,ADP,O
7433,,каждого,DET,O
7434,,вида,NOUN,O
7435,,мяса,NOUN,B-Food
7436,,",",PUNCT,O
7437,,в,ADP,O
7438,,принципе,NOUN,O
7439,,хватает,VERB,O
7440,,",",PUNCT,O
7441,,но,CCONJ,O
7442,,хочется,VERB,O
7443,,чего,PRON,O
7444,,то,PRON,O
7445,,необычное,ADJ,O
7446,,увидеть,VERB,O
7447,,.,PUNCT,O
7448,,.,PUNCT,O
7449,Sentence: 44,Являюсь,VERB,O
7450,,постоянным,ADJ,O
7451,,гостем,NOUN,O
7452,,данного,ADJ,O
7453,,кафе,NOUN,B-Whole
7454,,.,PUNCT,O
7455,,Недавно,ADV,O
7456,,в,ADP,O
7457,,нем,PRON,O
7458,,сделали,VERB,O
7459,,ремонт,NOUN,O
7460,,и,CCONJ,O
7461,,теперь,ADV,O
7462,,там,ADV,O
7463,,светло,ADJ,O
7464,,и,CCONJ,O
7465,,уютно,ADJ,O
7466,,.,PUNCT,O
7467,,Кухня,NOUN,B-Food
7468,,очень,ADV,O
7469,,нравится,VERB,O
7470,,",",PUNCT,O
7471,,часто,ADV,O
7472,,ходим,VERB,O
7473,,туда,ADV,O
7474,,с,ADP,O
7475,,друзьями,NOUN,O
7476,,и,CCONJ,O
7477,,там,ADV,O
7478,,же,PART,O
7479,,отмечаем,VERB,O
7480,,праздники,NOUN,O
7481,,(,PUNCT,O
7482,,н-,NOUN,O
7483,,р,NOUN,O
7484,,день,NOUN,O
7485,,рождения,NOUN,O
7486,,),PUNCT,O
7487,,.,PUNCT,O
7488,,Обслуживание,NOUN,B-Service
7489,,на,ADP,O
7490,,высоком,ADJ,O
7491,,уровне,NOUN,O
7492,,",",PUNCT,O
7493,,персонал,NOUN,B-Service
7494,,работает,VERB,O
7495,,очень,ADV,O
7496,,хорошо,ADV,O
7497,,и,CCONJ,O
7498,,всегда,ADV,O
7499,,внимателен,ADJ,O
7500,,к,ADP,O
7501,,гостям,NOUN,O
7502,,.,PUNCT,O
7503,,Рекомендую,VERB,O
7504,,это,DET,O
7505,,кафе,NOUN,B-Whole
7506,,как,SCONJ,O
7507,,для,ADP,O
7508,,тех,DET,O
7509,,",",PUNCT,O
7510,,кто,PRON,O
7511,,просто,PART,O
7512,,хочет,VERB,O
7513,,попить,VERB,O
7514,,кофе,NOUN,B-Food
7515,,в,ADP,O
7516,,спокойной,ADJ,O
7517,,обстановке,NOUN,B-Interior
7518,,",",PUNCT,O
7519,,так,ADV,O
7520,,и,PART,O
7521,,для,ADP,O
7522,,тех,DET,O
7523,,",",PUNCT,O
7524,,кто,PRON,O
7525,,хочет,VERB,O
7526,,отметить,VERB,O
7527,,день,NOUN,O
7528,,рождения,NOUN,O
7529,,или,CCONJ,O
7530,,какой-то,DET,O
7531,,другой,ADJ,O
7532,,праздник,NOUN,O
7533,,.,PUNCT,O
7534,Sentence: 45,Довольно,ADV,O
7535,,приятное,ADJ,O
7536,,заведение,NOUN,B-Whole
7537,,",",PUNCT,O
7538,,интерьер,NOUN,B-Interior
7539,,симпатичный,ADJ,O
7540,,.,PUNCT,O
7541,,Обслуживание,NOUN,B-Service
7542,,тоже,PART,O
7543,,было,AUX,O
7544,,хорошим,ADJ,O
7545,,",",PUNCT,O
7546,,да,CCONJ,O
7547,,и,PART,O
7548,,на,ADP,O
7549,,все,DET,O
7550,,вопросы,NOUN,O
7551,,официантка,NOUN,B-Service
7552,,ответила,VERB,O
7553,,.,PUNCT,O
7554,,По,ADP,O
7555,,поводу,NOUN,O
7556,,кухни,NOUN,B-Food
7557,,ничего,PRON,O
7558,,сказать,VERB,O
7559,,не,PART,O
7560,,могу,VERB,O
7561,,",",PUNCT,O
7562,,ибо,SCONJ,O
7563,,заказал,VERB,O
7564,,только,PART,O
7565,,мороженное,ADJ,B-Food
7566,,",",PUNCT,O
7567,,но,CCONJ,O
7568,,мои,DET,O
7569,,спутники,NOUN,O
7570,,остались,VERB,O
7571,,довольны,ADJ,O
7572,,блинчиками,NOUN,B-Food
7573,,с,ADP,I-Food
7574,,мясом,NOUN,I-Food
7575,,.,PUNCT,O
7576,,Самое,ADJ,O
7577,,приятное,ADJ,O
7578,,пожалуй,ADV,O
7579,,это,PRON,O
7580,,цены,NOUN,B-Price
7581,,",",PUNCT,O
7582,,при,ADP,O
7583,,таком,DET,O
7584,,интерьере,NOUN,B-Interior
7585,,и,CCONJ,O
7586,,качестве,NOUN,B-Food
7587,,блюд,NOUN,I-Food
7588,,я,PRON,O
7589,,бы,AUX,O
7590,,ожидал,VERB,O
7591,,цены,NOUN,B-Price
7592,,раза,NOUN,O
7593,,в,ADP,O
7594,,2,NUM,O
7595,,больше,ADV,O
7596,,это,PRON,O
7597,,точно,ADV,O
7598,,.,PUNCT,O
7599,,К,ADP,O
7600,,тому,PRON,O
7601,,же,PART,O
7602,,это,PRON,O
7603,,центр,NOUN,O
7604,,.,PUNCT,O
7605,Sentence: 46,17,NUM,O
7606,,июня,NOUN,O
7607,,отмечали,VERB,O
7608,,в,ADP,O
7609,,Санторини,PROPN,B-Whole
7610,,свадьбу,NOUN,O
7611,,-,PUNCT,O
7612,,обслуживание,NOUN,B-Service
7613,,очень,ADV,O
7614,,хорошее,ADJ,O
7615,,-,PUNCT,O
7616,,мы,PRON,O
7617,,с,ADP,O
7618,,мужем,NOUN,O
7619,,сами,ADJ,O
7620,,ни,PART,O
7621,,разу,NOUN,O
7622,,не,PART,O
7623,,наполняли,VERB,O
7624,,себе,PRON,O
7625,,бокалы,NOUN,O
7626,,-,PUNCT,O
7627,,за,ADP,O
7628,,всем,PRON,O
7629,,следил,VERB,O
7630,,официант,NOUN,B-Service
7631,,.,PUNCT,O
7632,,Обслуживание,NOUN,B-Service
7633,,было,AUX,O
7634,,на,ADP,O
7635,,высшем,ADJ,O
7636,,уровне,NOUN,O
7637,,",",PUNCT,O
7638,,ненавязчивое,ADJ,O
7639,,.,PUNCT,O
7640,,Все,PRON,B-Service
7641,,убирали,VERB,I-Service
7642,,вовремя,ADV,O
7643,,.,PUNCT,O
7644,,Единственное,ADJ,O
7645,,",",PUNCT,O
7646,,я,PRON,O
7647,,бы,AUX,O
7648,,заказала,VERB,O
7649,,больше,ADV,O
7650,,еды,NOUN,B-Food
7651,,-,PUNCT,O
7652,,у,ADP,O
7653,,нас,PRON,O
7654,,съели,VERB,B-Food
7655,,абсолютно,ADV,O
7656,,всё,PRON,O
7657,,.,PUNCT,O
7658,,То,PRON,O
7659,,ли,PART,O
7660,,было,AUX,O
7661,,так,ADV,O
7662,,вкусно,ADJ,O
7663,,",",PUNCT,O
7664,,то,SCONJ,O
7665,,ли,PART,O
7666,,еды,NOUN,O
7667,,нехватило,VERB,O
7668,,.,PUNCT,O
7669,,.,PUNCT,O
7670,,.,PUNCT,O
7671,,У,ADP,O
7672,,нас,PRON,O
7673,,выходило,VERB,O
7674,,1500,NUM,O
7675,,на,ADP,O
7676,,человека,NOUN,O
7677,,.,PUNCT,O
7678,,Надо,ADV,O
7679,,было,AUX,O
7680,,заказать,VERB,O
7681,,на,ADP,O
7682,,2000,NUM,O
7683,,.,PUNCT,O
7684,,Мы,PRON,O
7685,,специально,ADV,O
7686,,до,ADP,O
7687,,свадьбы,NOUN,O
7688,,съездили,VERB,O
7689,,в,ADP,O
7690,,ресторан,NOUN,B-Whole
7691,,и,CCONJ,O
7692,,покушали,VERB,B-Food
7693,,там,ADV,O
7694,,как,SCONJ,O
7695,,обычные,ADJ,O
7696,,посетители,NOUN,O
7697,,.,PUNCT,O
7698,,Для,ADP,O
7699,,нас,PRON,O
7700,,ценник,NOUN,B-Price
7701,,дороговат,ADJ,O
7702,,",",PUNCT,O
7703,,но,CCONJ,O
7704,,всё,PRON,O
7705,,было,AUX,O
7706,,настолько,ADV,O
7707,,вкусно,ADJ,O
7708,,",",PUNCT,O
7709,,обслуживание,NOUN,B-Service
7710,,было,AUX,O
7711,,таким,DET,O
7712,,хорошим,ADJ,O
7713,,",",PUNCT,O
7714,,что,SCONJ,O
7715,,остановили,VERB,O
7716,,выбор,NOUN,O
7717,,на,ADP,O
7718,,Санторини,PROPN,B-Whole
7719,,.,PUNCT,O
7720,,Мы,PRON,O
7721,,не,PART,O
7722,,пожалели,VERB,O
7723,,-,PUNCT,O
7724,,всё,PRON,O
7725,,было,VERB,O
7726,,супер,ADJ,O
7727,,!,PUNCT,O
7728,,Гостям,NOUN,O
7729,,еда,NOUN,B-Food
7730,,очень,ADV,O
7731,,понравилось,VERB,O
7732,,",",PUNCT,O
7733,,обслуживание,NOUN,B-Service
7734,,отличное,ADJ,O
7735,,",",PUNCT,O
7736,,много,ADV,O
7737,,места,NOUN,B-Interior
7738,,для,ADP,I-Interior
7739,,танцев,NOUN,I-Interior
7740,,.,PUNCT,O
7741,,Пожалуй,ADV,O
7742,,",",PUNCT,O
7743,,это,PRON,O
7744,,лучший,ADJ,O
7745,,выбор,NOUN,O
7746,,",",PUNCT,O
7747,,который,PRON,O
7748,,мы,PRON,O
7749,,могли,VERB,O
7750,,сделать,VERB,O
7751,,!,PUNCT,O
7752,,Спасибо,NOUN,O
7753,,персоналу,NOUN,B-Service
7754,,!,PUNCT,O
7755,Sentence: 47,Посетили,VERB,O
7756,,данное,ADJ,O
7757,,заведение,NOUN,B-Whole
7758,,по,ADP,O
7759,,случаю,NOUN,O
7760,,юбилея,NOUN,O
7761,,моего,DET,O
7762,,папы,NOUN,O
7763,,.,PUNCT,O
7764,,Выбор,NOUN,O
7765,,пал,VERB,O
7766,,на,ADP,O
7767,,него,PRON,O
7768,,",",PUNCT,O
7769,,так,ADV,O
7770,,живем,VERB,O
7771,,неподалеку,ADV,O
7772,,",",PUNCT,O
7773,,да,CCONJ,O
7774,,и,PART,O
7775,,гости,NOUN,O
7776,,приехали,VERB,O
7777,,из,ADP,O
7778,,другого,ADJ,O
7779,,города,NOUN,O
7780,,",",PUNCT,O
7781,,так,ADV,O
7782,,что,SCONJ,O
7783,,идти,VERB,O
7784,,куда-то,ADV,O
7785,,в,ADP,O
7786,,цетр,NOUN,O
7787,,города,NOUN,O
7788,,не,PART,O
7789,,хотелось,VERB,O
7790,,.,PUNCT,O
7791,,Итак,ADV,O
7792,,",",PUNCT,O
7793,,начнем,VERB,O
7794,,с,ADP,O
7795,,интерьера,NOUN,B-Interior
7796,,.,PUNCT,O
7797,,Для,ADP,O
7798,,данного,ADJ,O
7799,,района,NOUN,O
7800,,",",PUNCT,O
7801,,вернее,ADV,O
7802,,месторасполажения,NOUN,O
7803,,",",PUNCT,O
7804,,где,ADV,O
7805,,приличных,ADJ,O
7806,,мест,NOUN,B-Whole
7807,,нет,VERB,O
7808,,в,ADP,O
7809,,принципе,NOUN,O
7810,,.,PUNCT,O
7811,,Первое,ADJ,O
7812,,впечатление,NOUN,O
7813,,было,AUX,O
7814,,приятным,ADJ,O
7815,,.,PUNCT,O
7816,,И,CCONJ,O
7817,,встретили,VERB,B-Service
7818,,нас,PRON,O
7819,,и,CCONJ,O
7820,,проводили,VERB,B-Service
7821,,к,ADP,I-Service
7822,,столику,NOUN,I-Service
7823,,",",PUNCT,O
7824,,а,CCONJ,O
7825,,официантка,NOUN,B-Service
7826,,какая,DET,O
7827,,была,AUX,O
7828,,",",PUNCT,O
7829,,просто,PART,O
7830,,чудо,NOUN,O
7831,,",",PUNCT,O
7832,,приветливая,ADJ,B-Service
7833,,",",PUNCT,O
7834,,внимательная,ADJ,O
7835,,",",PUNCT,O
7836,,но,CCONJ,O
7837,,самое,ADJ,O
7838,,главное,ADJ,O
7839,,все,PRON,O
7840,,в,ADP,O
7841,,меру,NOUN,O
7842,,",",PUNCT,O
7843,,ее,PRON,O
7844,,не,PART,O
7845,,было,AUX,O
7846,,слишком,ADV,O
7847,,много,ADV,O
7848,,",",PUNCT,O
7849,,но,CCONJ,O
7850,,работу,NOUN,B-Service
7851,,она,PRON,I-Service
7852,,выполняла,VERB,I-Service
7853,,на,ADP,O
7854,,все,DET,O
7855,,100,NUM,O
7856,,",",PUNCT,O
7857,,а,CCONJ,O
7858,,то,PRON,O
7859,,и,PART,O
7860,,200,NUM,O
7861,,%,SYM,O
7862,,.,PUNCT,O
7863,,Перейдем,VERB,O
7864,,к,ADP,O
7865,,кухни,NOUN,B-Food
7866,,.,PUNCT,O
7867,,Заказали,VERB,O
7868,,много,ADV,O
7869,,",",PUNCT,O
7870,,сами,ADJ,O
7871,,понимаете,VERB,O
7872,,юбилей,NOUN,O
7873,,.,PUNCT,O
7874,,НО,CCONJ,O
7875,,",",PUNCT,O
7876,,о,INTJ,O
7877,,",",PUNCT,O
7878,,ужас,NOUN,O
7879,,",",PUNCT,O
7880,,тут,ADV,O
7881,,и,PART,O
7882,,был,AUX,O
7883,,шок,NOUN,O
7884,,.,PUNCT,O
7885,,Да,PART,O
7886,,",",PUNCT,O
7887,,первое,ADJ,O
7888,,восприятие,NOUN,O
7889,,блюд,NOUN,B-Food
7890,,отличное,ADJ,O
7891,,",",PUNCT,O
7892,,оформление,NOUN,O
7893,,",",PUNCT,O
7894,,какие-то,DET,O
7895,,находки,NOUN,O
7896,,повара,NOUN,O
7897,,.,PUNCT,O
7898,,Но,CCONJ,O
7899,,",",PUNCT,O
7900,,на,ADP,B-Food
7901,,вкус,NOUN,I-Food
7902,,!,PUNCT,O
7903,,!,PUNCT,O
7904,,!,PUNCT,O
7905,,!,PUNCT,O
7906,,!,PUNCT,O
7907,,!,PUNCT,O
7908,,!,PUNCT,O
7909,,!,PUNCT,O
7910,,!,PUNCT,O
7911,,!,PUNCT,O
7912,,!,PUNCT,O
7913,,!,PUNCT,O
7914,,!,PUNCT,O
7915,,!,PUNCT,O
7916,,!,PUNCT,O
7917,,!,PUNCT,O
7918,,!,PUNCT,O
7919,,!,PUNCT,O
7920,,!,PUNCT,O
7921,,!,PUNCT,O
7922,,!,PUNCT,O
7923,,!,PUNCT,O
7924,,!,PUNCT,O
7925,,!,PUNCT,O
7926,,!,PUNCT,O
7927,,!,PUNCT,O
7928,,!,PUNCT,O
7929,,Нет,PART,O
7930,,не,PART,O
7931,,то,PRON,O
7932,,",",PUNCT,O
7933,,что,PRON,O
7934,,было,AUX,O
7935,,отвратительно,ADJ,O
7936,,",",PUNCT,O
7937,,но,CCONJ,O
7938,,ни,PART,O
7939,,одно,NUM,O
7940,,юдюдо,NOUN,O
7941,,не,PART,O
7942,,было,AUX,O
7943,,в,ADP,O
7944,,достаточном,ADJ,O
7945,,смысле,NOUN,O
7946,,хорошоим,ADJ,O
7947,,.,PUNCT,O
7948,,То,DET,O
7949,,мясо,NOUN,B-Food
7950,,суховато,ADJ,O
7951,,",",PUNCT,O
7952,,то,SCONJ,O
7953,,рыба,NOUN,B-Food
7954,,не,PART,O
7955,,досолена,VERB,O
7956,,",",PUNCT,O
7957,,чего,PRON,O
7958,,не,PART,O
7959,,скажешь,VERB,O
7960,,о,ADP,O
7961,,спиртных,ADJ,B-Food
7962,,напитках,NOUN,I-Food
7963,,.,PUNCT,O
7964,,Винная,ADJ,B-Food
7965,,карта,NOUN,I-Food
7966,,прекрасная,ADJ,O
7967,,.,PUNCT,O
7968,,качество,NOUN,B-Food
7969,,вин,NOUN,I-Food
7970,,тоже,PART,O
7971,,порадовало,VERB,O
7972,,.,PUNCT,O
7973,,Вообщем,ADV,O
7974,,",",PUNCT,O
7975,,если,SCONJ,O
7976,,идете,VERB,O
7977,,туда,ADV,O
7978,,целенаправленно,ADV,O
7979,,-,PUNCT,O
7980,,лучше,ADJ,O
7981,,не,PART,O
7982,,стоит,VERB,O
7983,,",",PUNCT,O
7984,,ну,PART,O
7985,,а,CCONJ,O
7986,,если,SCONJ,O
7987,,просто,PART,O
7988,,мимо,ADV,O
7989,,проходили,VERB,O
7990,,и,CCONJ,O
7991,,решили,VERB,O
7992,,зайти,VERB,O
7993,,",",PUNCT,O
7994,,ради,ADP,O
7995,,любопытства,NOUN,O
7996,,",",PUNCT,O
7997,,то,SCONJ,O
7998,,можно,ADV,O
7999,,.,PUNCT,O
8000,,Но,CCONJ,O
8001,,боюсь,VERB,O
8002,,комментарии,NOUN,O
8003,,после,ADP,O
8004,,.,PUNCT,O
8005,,будут,AUX,O
8006,,не,PART,O
8007,,лучшие,ADJ,O
8008,,.,PUNCT,O
8009,Sentence: 48,Хочу,VERB,O
8010,,оставить,VERB,O
8011,,свой,DET,O
8012,,отзыв,NOUN,O
8013,,об,ADP,O
8014,,этом,DET,O
8015,,замечательном,ADJ,O
8016,,кафе,NOUN,B-Whole
8017,,.,PUNCT,O
8018,,Отмечали,VERB,O
8019,,мамин,ADJ,O
8020,,юбилей,NOUN,O
8021,,",",PUNCT,O
8022,,все,PRON,O
8023,,было,AUX,O
8024,,просто,PART,O
8025,,замечательно,ADJ,O
8026,,!,PUNCT,O
8027,,Недовольных,ADJ,O
8028,,не,PART,O
8029,,осталось,VERB,O
8030,,",",PUNCT,O
8031,,всем,PRON,O
8032,,очень,ADV,O
8033,,понравилась,VERB,O
8034,,кухня,NOUN,B-Food
8035,,!,PUNCT,O
8036,,Большие,ADJ,O
8037,,порции,NOUN,B-Food
8038,,",",PUNCT,O
8039,,интересные,ADJ,O
8040,,салаты,NOUN,B-Food
8041,,и,CCONJ,O
8042,,горячее,ADJ,B-Food
8043,,",",PUNCT,O
8044,,все,PRON,O
8045,,было,AUX,O
8046,,очень,ADV,O
8047,,сытно,ADJ,O
8048,,и,CCONJ,O
8049,,вкусно,ADJ,O
8050,,за,ADP,O
8051,,сравнительно,ADV,O
8052,,небольшую,ADJ,O
8053,,цену,NOUN,B-Price
8054,,!,PUNCT,O
8055,,Очень,ADV,O
8056,,приятное,ADJ,O
8057,,ненавязчивое,ADJ,O
8058,,обслуживание,NOUN,B-Service
8059,,!,PUNCT,O
8060,,Отдельное,ADJ,O
8061,,спасибо,NOUN,O
8062,,администратору,NOUN,B-Service
8063,,Сергею,PROPN,O
8064,,!,PUNCT,O
8065,,Остались,VERB,O
8066,,только,PART,O
8067,,хорошие,ADJ,O
8068,,воспоминания,NOUN,O
8069,,!,PUNCT,O
8070,,И,CCONJ,O
8071,,какой,DET,O
8072,,восхитительный,ADJ,O
8073,,был,AUX,O
8074,,торт,NOUN,B-Food
8075,,!,PUNCT,O
8076,,Всем,PRON,O
8077,,рекомендую,VERB,O
8078,,посетить,VERB,O
8079,,это,DET,O
8080,,замечательное,ADJ,O
8081,,кафе,NOUN,B-Whole
8082,,!,PUNCT,O
8083,,Отлично,ADV,O
8084,,подходит,VERB,O
8085,,для,ADP,O
8086,,проведения,NOUN,O
8087,,небольших,ADJ,O
8088,,банкетов,NOUN,O
8089,,!,PUNCT,O
8090,,Уютно,ADJ,O
8091,,и,CCONJ,O
8092,,по-домашнему,ADJ,O
8093,,!,PUNCT,O
8094,Sentence: 49,Несколько,NUM,O
8095,,раз,NOUN,O
8096,,посещали,VERB,O
8097,,с,ADP,O
8098,,друзьями,NOUN,O
8099,,данный,ADJ,O
8100,,ресторан,NOUN,B-Whole
8101,,!,PUNCT,O
8102,,В,ADP,O
8103,,общем,ADJ,O
8104,,очень,ADV,O
8105,,даже,PART,O
8106,,неплохо,ADJ,O
8107,,!,PUNCT,O
8108,,Интерьер,NOUN,B-Interior
8109,,милый,ADJ,O
8110,,",",PUNCT,O
8111,,всего,PRON,O
8112,,в,ADP,O
8113,,меру,NOUN,O
8114,,!,PUNCT,O
8115,,Кухня,NOUN,B-Food
8116,,понравилась,VERB,O
8117,,!,PUNCT,O
8118,,Последний,ADJ,O
8119,,раз,NOUN,O
8120,,были,AUX,O
8121,,21,NUM,O
8122,,января,NOUN,O
8123,,",",PUNCT,O
8124,,отлично,ADV,O
8125,,посидели,VERB,O
8126,,!,PUNCT,O
8127,,Была,AUX,O
8128,,небольшая,ADJ,O
8129,,компания,NOUN,O
8130,,5,NUM,O
8131,,человек,NOUN,O
8132,,.,PUNCT,O
8133,,Очень,ADV,O
8134,,понравился,VERB,O
8135,,музыкальный,ADJ,B-Interior
8136,,коллектив,NOUN,I-Interior
8137,,",",PUNCT,O
8138,,хорошая,ADJ,O
8139,,музыка,NOUN,B-Interior
8140,,!,PUNCT,O
8141,,По,ADP,O
8142,,обслуживанию,NOUN,B-Service
8143,,претензий,NOUN,O
8144,,нет,VERB,O
8145,,",",PUNCT,O
8146,,хорошо,ADV,O
8147,,встретили,VERB,B-Service
8148,,",",PUNCT,O
8149,,проводили,VERB,B-Service
8150,,за,ADP,I-Service
8151,,столик,NOUN,I-Service
8152,,(,PUNCT,O
8153,,забронировали,VERB,O
8154,,заранее,ADV,O
8155,,в,ADP,O
8156,,VIP,PROPN,B-Interior
8157,,зоне,NOUN,I-Interior
8158,,",",PUNCT,O
8159,,стоимость,NOUN,O
8160,,400,NUM,O
8161,,руб,NOUN,O
8162,,.,PUNCT,O
8163,,),PUNCT,O
8164,,.,PUNCT,O
8165,,Официанты,NOUN,B-Service
8166,,не,PART,O
8167,,заставляли,VERB,O
8168,,себя,PRON,O
8169,,долго,ADV,O
8170,,ждать,VERB,O
8171,,",",PUNCT,O
8172,,очень,ADV,O
8173,,все,PRON,O
8174,,вежливо,ADJ,O
8175,,и,CCONJ,O
8176,,обходительно,ADJ,O
8177,,!,PUNCT,O
8178,,Вполне,ADV,O
8179,,прилично,ADJ,O
8180,,место,NOUN,B-Whole
8181,,!,PUNCT,O
8182,Sentence: 50,мы,PRON,O
8183,,посетили,VERB,O
8184,,ресторан,NOUN,B-Whole
8185,,10,NUM,O
8186,,марта,NOUN,O
8187,,.,PUNCT,O
8188,,впечатления,NOUN,O
8189,,остались,VERB,O
8190,,самые,ADJ,O
8191,,замечательные,ADJ,O
8192,,.,PUNCT,O
8193,,я,PRON,O
8194,,тут,ADV,O
8195,,почитала,VERB,O
8196,,предыдущие,ADJ,O
8197,,отзывы,NOUN,O
8198,,.,PUNCT,O
8199,,не,PART,O
8200,,знаю,VERB,O
8201,,",",PUNCT,O
8202,,но,CCONJ,O
8203,,мне,PRON,O
8204,,кажется,VERB,O
8205,,",",PUNCT,O
8206,,что,SCONJ,O
8207,,это,PRON,O
8208,,происки,NOUN,O
8209,,конкурентов,NOUN,O
8210,,!,PUNCT,O
8211,,:,PUNCT,O
8212,,),PUNCT,O
8213,,),PUNCT,O
8214,,я,PRON,O
8215,,сама,ADJ,O
8216,,в,ADP,O
8217,,паулайнере,NOUN,B-Whole
8218,,была,AUX,O
8219,,не,PART,O
8220,,в,ADP,O
8221,,первый,ADJ,O
8222,,раз,NOUN,O
8223,,",",PUNCT,O
8224,,и,CCONJ,O
8225,,всегда,ADV,O
8226,,тут,ADV,O
8227,,хорошее,ADJ,O
8228,,обслуживание,NOUN,B-Service
8229,,и,CCONJ,O
8230,,вкусная,ADJ,O
8231,,кухня,NOUN,B-Food
8232,,.,PUNCT,O
8233,,про,ADP,O
8234,,пиво,NOUN,B-Food
8235,,вообще,ADV,O
8236,,говорить,VERB,O
8237,,нечего,PRON,O
8238,,",",PUNCT,O
8239,,оно,PRON,O
8240,,выше,ADJ,O
8241,,всех,DET,O
8242,,похвал,NOUN,O
8243,,!,PUNCT,O
8244,,да,CCONJ,O
8245,,",",PUNCT,O
8246,,еще,ADV,O
8247,,по,ADP,O
8248,,поводу,NOUN,O
8249,,столиков,NOUN,O
8250,,.,PUNCT,O
8251,,.,PUNCT,O
8252,,.,PUNCT,O
8253,,у,ADP,O
8254,,нас,PRON,O
8255,,никогда,ADV,O
8256,,не,PART,O
8257,,возникало,VERB,O
8258,,проблем,NOUN,O
8259,,с,ADP,O
8260,,его,DET,O
8261,,заказом,NOUN,O
8262,,.,PUNCT,O
8263,,.,PUNCT,O
8264,,.,PUNCT,O
8265,,этот,DET,O
8266,,раз,NOUN,O
8267,,вообще,ADV,O
8268,,заказывали,VERB,B-Service
8269,,в,ADP,O
8270,,этот,DET,O
8271,,же,PART,O
8272,,день,NOUN,O
8273,,.,PUNCT,O
8274,,персонал,NOUN,B-Service
8275,,вежливый,ADJ,O
8276,,",",PUNCT,O
8277,,никто,PRON,O
8278,,нам,PRON,O
8279,,не,PART,O
8280,,хамил,VERB,O
8281,,и,CCONJ,O
8282,,не,PART,O
8283,,обсчитывал,VERB,O
8284,,.,PUNCT,O
8285,,обслуживала,VERB,B-Service
8286,,наш,DET,O
